"chla_hplc","Rrs_412","Rrs_443","Rrs_469","Rrs_488","Rrs_531","Rrs_547","Rrs_555","Rrs_645","Rrs_667","Rrs_678","lat","lon"
0.452,0.0071600009687244,0.0058400011621415,0.0049680010415613,0.0043160011991858,0.0022440010216087,0.0018180010374635,0.0015940009616315,0.000252000987529755,0.00019200099632144,0.000234000995988026,-38.51,148.58
0.33,0.0055700009688735,0.0054960008710622,0.0051840008236467,0.0050220009870827,0.002916001016274,0.0023540009278804,0.0020620010327547,0.000340000988217071,0.000234000995988026,0.000268000992946327,-39.05,146.93
0.9173,0.0052160010673105,0.0045160008594393,0.0042960010468959,0.0042260009795427,0.0037880009040236,0.0034060010220855,0.0030640009790658,0.000452000997029245,0.000408001011237502,0.000500001013278961,63.49864,-36.07836
0.224,0.0076200012117624,0.0066980011761188,0.0058940011076629,0.0050920010544359,0.0024600010365247,0.0019720010459423,0.0016980010550469,0.00027200099430047,0.000224001007154584,0.000232000995310955,-37.07,129.46
0.223,0.0062640011310577,0.0057280007749795,0.0048740007914602,0.004456000868231,0.0021460009738802,0.0017240010201931,0.0014820010401308,0.000260000990238041,0.000184000993613154,0.000224001007154584,-36.6,125.91
0.534,0.0054560010321438,0.0047520007938146,0.0042740008793771,0.0038200009148567,0.0020000010263174,0.0015940009616315,0.0013360009761527,0.000174001004779711,0.000170001003425568,0.000232000995310955,-35.75,119.78
0.413,0.0056180008687078,0.0048580011352896,0.0043980008922517,0.0041040009818971,0.0023520009126514,0.0019140009535476,0.0016300010029226,0.000204001000383869,0.000176001005456783,0.000246001000050455,-35.53,118.38
0.416,0.0051100011914968,0.0047960011288523,0.0043280008248984,0.0040260008536279,0.0023380010388791,0.0019140009535476,0.0015680009964853,0.000136001006467268,0.000180001006810926,0.000248000986175612,-35.22,116.51
1.0619,0.0036380009260028,0.0034460010938346,0.0032320010941475,0.0032260010484606,0.00309400097467,0.0029680009465664,0.0028000010643154,0.000612000992987305,0.000522001006174833,0.000584001012612134,64.6926,-35.55323
0.7224,0.0041060009971261,0.0041640009731054,0.0040440009906888,0.0041840011253952,0.0036100009456276,0.0032740009482949,0.0028600010555237,0.00046600098721683,0.000384001003112644,0.000412001012591645,63.73816,-37.5118
0.311,0.0060860011726617,0.0050100008957087,0.0046800011768937,0.0042140008881688,0.0019940009806305,0.0015220009954646,0.0012900009751319,0.000154000998008996,0.00012600100308191,0.000182000992936082,-16.71,106.43
0.0885,0.0055420012213289,0.0051540010608732,0.0046120011247694,0.0039560007862746,0.0019600009545683,0.0014660010347142,0.0012260009534657,3.20010003633797e-05,7.00009986758232e-05,8.20010027382523e-05,43.42,7.84
1.094,0.0050020008347928,0.0044300011359155,0.0040920008905231,0.0039780009537935,0.0033940009307116,0.0030400010291486,0.0027520009316504,0.00046600098721683,0.000396001007175073,0.000470000988570973,61.4571,-40.3857
1.069,0.0091220010071992,0.0108000012114644,0.0126900011673569,0.0130760008469223,0.0096500013023614,0.0080400006845593,0.0069580008275806,0.000666000996716321,0.000646001019049436,0.000662001024466008,-5.71,106.96
0.226,0.0062360009178519,0.0056820008903741,0.0053500011563301,0.004564001224935,0.0022760010324418,0.0016820010496303,0.001330001046881,0.00010200100223301,0.00014600099530071,0.000204001000383869,10.6,64.38
0.2701,0.0035160009283572,0.0034380010329186,0.0033940009307116,0.0032220010180026,0.0023360010236501,0.0019980010110884,0.0017900010570883,0.000318000995321199,0.00027200099430047,0.000336000986862928,61.54906,-40.46012
0.1025,0.0142560014501214,0.0113640008494257,0.0093380007892847,0.007292001042515,0.0026600009296089,0.0020300010219216,0.0017160009592771,0.000204001000383869,0.00019200099632144,0.000194000996998511,31.678,-64.243
0.1025,0.0135540012270212,0.0106980009004473,0.008988001383841,0.00694200117141,0.0024020010605454,0.0017340009799227,0.0014840010553598,0.00014600099530071,0.000178001006133854,0.000186000994290225,31.678,-64.243
0.102,0.0110060013830661,0.0081880008801817,0.0072200009599328,0.0057720011100173,0.0021600010804831,0.0015860010171309,0.0012820010306313,0.000134001005790196,0.000132001005113125,0.000118001000373624,22.75,-158
10.112,0.0015900010475888,0.0016920010093599,0.0018700009677559,0.0020580010022968,0.0028560010250657,0.003088000928983,0.0030840008985251,0.000886000983882695,0.000670001027174294,0.000860001018736511,-29.4343,16.6772
28.737,0.0012700010556727,0.0012920009903609,0.0013880010228604,0.0015800009714439,0.0023240009322762,0.0024560010060667,0.0024240009952336,0.000596000987570733,0.000490000995341688,0.000692001020070165,-29.5042,16.6723
10.727,0.000898001017048955,0.0010300009744241,0.0011820009676739,0.0013420010218396,0.0020400010980665,0.0023420010693371,0.0024460009299218,0.000920001009944826,0.000690001004841179,0.000978001044131815,-29.4041,16.7428
8.19400024,0.0048040011897683,0.0043200012296438,0.0039800009690225,0.0039640008471906,0.0027780008967965,0.002306001028046,0.0019300009589642,0.00020600100106094,0.000184000993613154,0.000268000992946327,-29.4152,14.7488
0.098003,0.010984000749886,0.0083940010517835,0.0073020011186599,0.0059380009770393,0.0024140009190887,0.0018160010222345,0.0015340009704232,0.000196000997675583,0.000176001005456783,0.00020600100106094,20.8005,-157.139
1.045,0.0025740009732544,0.0030440010596066,0.0035640010610222,0.0039220009930431,0.0041600009426474,0.0039160009473562,0.0034820009022951,0.000658000994008034,0.000518000975716859,0.000596000987570733,-29.2352,15.9872
1.037,0.0016340010333806,0.0022840010933578,0.0028620010707527,0.0031760009005665,0.0032760009635239,0.0030260009225457,0.0026560008991509,0.000486000993987545,0.000422001001425087,0.000510000973008573,-29.1074,16.1
1.361,0.0017220010049641,0.0023400010541081,0.0028880010358989,0.0032040011137723,0.0032580010592937,0.0030060010030865,0.0026420010253787,0.000488001009216532,0.000412001012591645,0.000508001015987247,-29.0905,16.0917
1.241,0.0012600009795278,0.0019980010110884,0.0025980009231716,0.0029700009617954,0.0032780009787529,0.0030720010399818,0.0027320010121911,0.000508001015987247,0.000422001001425087,0.000540001026820391,-29.0877,16.1964
3.356,0.0056320009753108,0.0051360009238123,0.0051480010151863,0.0053500011563301,0.0057960008271038,0.0053700008429586,0.0049280012026429,0.000968001026194543,0.000794000981841236,0.00094600097509101,-32.7003,17.6526
6.515,0.000942001002840698,0.0018340010428801,0.0023300009779632,0.0026760010514408,0.0036140009760856,0.0039940010756254,0.0039940010756254,0.0011200009612366,0.000824000977445394,0.000932000984903425,-32.4216,18.221
6.49,0.000942001002840698,0.0018340010428801,0.0023300009779632,0.0026760010514408,0.0036140009760856,0.0039940010756254,0.0039940010756254,0.0011200009612366,0.000824000977445394,0.000932000984903425,-32.4255,18.2191
0.246,0.0034140010830014,0.0034020009916275,0.0036260010674595,0.0033020009286701,0.0019740010611712,0.0016080009518191,0.0014120009727776,0.000220001005800441,0.000222001006477512,0.000244000999373384,42.53,-61.4
0.446,0.0026240008883178,0.002692000940442,0.0029640009161084,0.0028100009076297,0.0020140009000897,0.0017000009538605,0.0014920009998604,0.000248000986175612,0.000250001001404598,0.000294000987196341,42.97,-61.76
0.384,0.0025500010233372,0.0026700010057538,0.0029560010880231,0.0028180009685456,0.0020340010523796,0.0017100010300055,0.0015400010161101,0.000258001004112884,0.000248000986175612,0.000288000999717042,42.85,-61.69
0.539,0.003096000989899,0.0029860010836273,0.0031280010007321,0.0029860010836273,0.0024700011126697,0.0021680009085685,0.0019380010198801,0.000296001002425328,0.000344000989571214,0.000396001007175073,44.02,-59.04
0.734,0.0027280009817332,0.0026700010057538,0.0027320010121911,0.0025180010125041,0.002078000921756,0.0018100009765475,0.0017080010147765,0.000318000995321199,0.000282001012237743,0.00035800100886263,43.76,-62.74
1.682,0.0014460009988397,0.0016780010191723,0.0018680009525269,0.0018680009525269,0.0017160009592771,0.0015400010161101,0.0014180010184645,0.000224001007154584,0.00027200099430047,0.0003860009892378,44.11,-63.15
1.221,0.000802000984549522,0.0011640009470283,0.0014400009531527,0.0014320010086521,0.0014820010401308,0.0013760010479018,0.0013160010566934,0.000210001002415083,0.000258001004112884,0.000396001007175073,44.26,-63.32
0.291,0.004108001012355,0.0039140009321272,0.0037840011063963,0.0035260010045021,0.0020360010676085,0.0016220009420067,0.00139800098259,8.20010027382523e-05,0.000170001003425568,0.00020600100106094,32.347,-118.565
0.364,0.0057320008054375,0.0054320008493959,0.0054640010930597,0.0047880010679364,0.0024120009038597,0.0018940010340884,0.0016660010442137,0.000214001003769226,0.000212001003092155,0.000218001005123369,31.187,-120.917
0.074,0.0117380013689398,0.0092680007219314,0.008016001433134,0.0061060008592903,0.0022540010977536,0.0017040009843185,0.0013880010228604,6.20010032434948e-05,0.000198000998352654,0.000196000997675583,31.667,-64.105
0.2035,0.009604001417756,0.0078000011853873,0.0071060010232031,0.0065760011784732,0.0032580010592937,0.002478000940755,0.0020680010784417,0.00030600099125877,0.00026600100682117,0.000270001008175313,-65.366,-69.495
0.27667,0.00389000098221,0.0029480010271072,0.0031080010812729,0.0033620009198784,0.0026080009993165,0.0020900010131299,0.0018380009569227,0.000236000996665098,0.000240000998019241,0.000290000985842198,-65.6235,-68.89717
0.37633,0.0045460010878741,0.0035080011002719,0.0035840009804815,0.00372000108473,0.0025940008927136,0.002078000921756,0.0017780009657144,0.000234000995988026,0.000234000995988026,0.00027200099430047,-65.74883,-68.594
0.28433,0.00428800098598,0.0032860010396689,0.0033500010613352,0.0035340010654181,0.0026220011059194,0.0021100009325891,0.0018400009721517,0.000236000996665098,0.000248000986175612,0.000282001012237743,-66.00317,-67.9685
0.528,0.004636000841856,0.003494000993669,0.0034520009066909,0.003486000932753,0.0026640009600669,0.002124001039192,0.0018640010384842,0.000262001005467027,0.000238000997342169,0.00026600100682117,-66.128,-67.6585
0.73667,0.0043400009162724,0.0033560011070221,0.0035060010850429,0.0035740009043365,0.0029480010271072,0.0022720010019838,0.0020920010283589,0.000246001000050455,0.000328001013258472,0.000366001011570916,-66.253,-67.33683
0.096713,0.0121580008417367,0.0090940007939934,0.0080000013113021,0.0062620011158287,0.0023160011041909,0.0016800010344013,0.0014320010086521,5.20009998581372e-05,0.000142000993946567,0.000132001005113125,20.8267,-157.185
0.094613,0.0115740010514855,0.0087160011753439,0.007734001148492,0.0061020008288323,0.0022640009410679,0.0016680009430274,0.00139800098259,8.00010020611808e-05,0.000140000993269496,0.000142000993946567,20.8263,-157.213
0.10345,0.0117240007966756,0.0088280010968446,0.0077900011092424,0.0061440011486411,0.0022760010324418,0.0016740009887143,0.001400000997819,7.60010007070377e-05,0.000132001005113125,0.000134001005790196,20.814,-157.201
0.865,0.0052340012043714,0.0043460009619593,0.004282000940293,0.0041960012167692,0.0026120010297745,0.0020940010435879,0.0018200010526925,0.000268000992946327,0.000270001008175313,0.000336000986862928,-67.24733,-71.22517
0.26552001,0.0123520009219646,0.0090120006352663,0.007914001122117,0.0062880008481442,0.0025340009015053,0.0018880009884014,0.0016220009420067,6.00009989284445e-05,1.20009999591275e-05,6.00009989284445e-05,19.876,-155.06
0.62,0.0043420009315013,0.0052940011955797,0.0063160010613501,0.006670000962913,0.0057600010186433,0.0052080010063946,0.0046480009332299,0.000474000989925116,0.000330000999383628,0.000342001003446057,-27.2039,153.294
0.21919,0.0123520009219646,0.0090120006352663,0.007914001122117,0.0062880008481442,0.0025340009015053,0.0018880009884014,0.0016220009420067,6.00009989284445e-05,1.20009999591275e-05,6.00009989284445e-05,19.8883,-155.076
0.318,0.0060860011726617,0.0052060009911656,0.0050460011698305,0.0042400010861456,0.0018720009829849,0.0014220010489225,0.0011960009578615,8.60009968164377e-05,0.000160001000040211,0.000166001002071425,31.711,-64.229
1.9545,0.005526001099497,0.0047020008787512,0.0048020011745393,0.0042600007727742,0.0028200009837746,0.0023420010693371,0.0020060010720044,0.000238000997342169,0.000320001010550186,0.000370001012925059,43.366,7.903
2.2324,0.005526001099497,0.0047020008787512,0.0048020011745393,0.0042600007727742,0.0028200009837746,0.0023420010693371,0.0020060010720044,0.000238000997342169,0.000320001010550186,0.000370001012925059,43.366,7.903
1.4673,0.0113940006121993,0.0077060009352862,0.006332001183182,0.0054980008862912,0.0038720010779798,0.0031140008941292,0.0026840011123567,0.000464001001091674,0.00035800100886263,0.000412001012591645,-64.8156,-64.04078333
0.459,0.0038080010563135,0.0037660009693354,0.0041320011951029,0.0036980009172111,0.0021900010760873,0.0017700010212138,0.001508001005277,0.000164001001394354,0.000200000999029726,0.000218001005123369,43.42,7.85
0.379,0.0103800008073449,0.0078620007261633,0.0073840008117258,0.0063020009547472,0.0034040010068565,0.0026360009796917,0.0023900009691715,0.000134001005790196,0.000276000995654613,0.000344000989571214,-64.81508333,-64.03988333
24.55800056,0.000718000985216349,0.0020140009000897,0.0031160009093582,0.0039200009778141,0.0069260010495781,0.0080620013177394,0.0082400012761354,0.0065700011327862,0.0050100008957087,0.0048160008154809,38.8013,-76.4382
13.28100014,0.0011680009774863,0.0018240009667351,0.0024420008994638,0.0027380010578781,0.004284000955522,0.0048000011593103,0.0048620011657476,0.0026960009709,0.0020680010784417,0.0020400010980665,38.5657,-76.4425
1.206,0.0029380009509623,0.0026760010514408,0.0028480009641498,0.0026580009143799,0.0019700010307133,0.0016780010191723,0.0015480009606108,0.000188000994967297,0.000138001007144339,0.000178001006133854,43.366,7.9
0.718,0.0029380009509623,0.0026760010514408,0.0028480009641498,0.0026580009143799,0.0019700010307133,0.0016780010191723,0.0015480009606108,0.000188000994967297,0.000138001007144339,0.000178001006133854,43.366,7.9
1.135,0.002690000925213,0.0025560010690242,0.0026440010406076,0.0024900010321289,0.00179600098636,0.0015360009856522,0.0013040009653195,0.000142000993946567,0.000152000997331925,0.000216001004446298,43.42,7.83
1.04273999,0.0026000009384006,0.0028280010446906,0.0034020009916275,0.0036440009716898,0.0038520009256899,0.0035500009544193,0.0031340010464191,0.000500001013278961,0.000470000988570973,0.000562001019716263,32.645,-121.045
3.035,0.0010760009754449,0.001222001039423,0.001620001043193,0.0015780009562149,0.0015980009920895,0.0014920009998604,0.0013320009456947,0.000270001008175313,0.000292001001071185,0.000434001005487517,41.86,-65.35
2.451,0.0017360009951516,0.0017820009961724,0.0021360008977353,0.0019920009654015,0.0018100009765475,0.0017160009592771,0.0015500009758397,0.000370001012925059,0.000350001006154343,0.000430001004133373,41.97,-65.52
6.157,0.0011960009578615,0.0012460009893402,0.0015700010117143,0.0014420009683817,0.001512001035735,0.0015640009660273,0.0014900009846314,0.000448000995675102,0.000416001013945788,0.00055200100177899,42.12,-65.5
9.743,0.00043800100684166,0.000570001022424549,0.000940000987611711,0.000908000976778567,0.0011700009927153,0.0013080009957775,0.0012940010055899,0.000412001012591645,0.000384001003112644,0.000572000979445875,42.44,-65.47
7.79,0.000444000994320959,0.000594000972341746,0.0010140009690076,0.0010140009690076,0.0013040009653195,0.0014400009531527,0.0014220010489225,0.000436000991612673,0.000400001008529216,0.000572000979445875,42.76,-65.48
13.118,0.000236000996665098,0.000376001000404358,0.000764000986237079,0.000732000975403935,0.0010720009449869,0.0012400009436532,0.0012640010099858,0.000382000987883657,0.000324001011904329,0.000510000973008573,43.25,-65.05
11.555,4.0000999433687e-05,0.000246001000050455,0.000736001005861908,0.000800001027528197,0.0012140009785071,0.0014020010130479,0.0014060010435059,0.000460000999737531,0.000414000998716801,0.000586001027841121,43.25,-65.48
8.162,8.20010027382523e-05,0.000282001012237743,0.000704000995028764,0.000772000988945365,0.0011200009612366,0.001288000959903,0.0012960010208189,0.000430001004133373,0.000396001007175073,0.000606001005508006,43,-65.49
0.542,0.0018320010276511,0.0020480009261518,0.0022160010412335,0.002078000921756,0.0015400010161101,0.0013660009717568,0.0011300010373815,0.000162001000717282,0.000142000993946567,0.000144000994623639,43.17,-62.1
0.144,0.0010680010309442,0.0018740009982138,0.0024600010365247,0.0023940009996294,0.0015360009856522,0.0013120010262355,0.001106000971049,0.000166001002071425,0.000120001001050696,0.000108000996988267,43.39,-61.79
0.198,0.000680000986903906,0.0016060010530054,0.0022920009214431,0.0023180008865892,0.0015860010171309,0.0013700010022148,0.0011520009720698,0.000148000995977782,0.000124001002404839,0.000116000999696553,43.48,-62.44
0.649,5.80009982513729e-05,0.000906001019757241,0.0015300010563805,0.0016340010333806,0.0014140009880065,0.0013020009500905,0.0011340009514242,0.00017200100410264,0.000136001006467268,0.000150000996654853,43.88,-62.88
0.27147999,0.0048980009742081,0.0051300008781254,0.0053880009800195,0.0050060008652508,0.0026060009840875,0.0020200009457767,0.0016020010225474,0.000178001006133854,0.000124001002404839,0.000162001000717282,32.013,-119.233
0.736,0.0010260009439662,0.0018360010581091,0.0024180009495466,0.0024680010974407,0.0019640009850263,0.0017880010418593,0.0015460009453818,0.000224001007154584,0.00022600099327974,0.000240000998019241,43.84,-57.47
0.426,0.0037500010803341,0.0036040008999407,0.0038440010976046,0.0035560010001063,0.0020580010022968,0.0016260009724646,0.001394000952132,0.00019200099632144,0.000150000996654853,0.000200000999029726,50.67,-45
0.21439,0.0063960012048482,0.005258000921458,0.0050700008869171,0.0045000012032687,0.0031500009354203,0.002698000986129,0.002530001103878,0.000340000988217071,0.000450001010904089,0.000528000993654132,-43.1983,-45.3017
0.05,0.0146900005638599,0.0109620010480284,0.0091880010440945,0.0070780008099973,0.0025380009319633,0.00190000096336,0.0015200009802356,0.000152000997331925,0.000164001001394354,0.000158000999363139,22.75,-158
0.14983,0.0061940010637044,0.0057440008968114,0.0054660011082887,0.0046600010246038,0.0022400009911507,0.0016500010387971,0.0014220010489225,3.60010017175227e-05,0.000138001007144339,0.000132001005113125,43.365,7.902
0.156,0.0061940010637044,0.0057440008968114,0.0054660011082887,0.0046600010246038,0.0022400009911507,0.0016500010387971,0.0014220010489225,3.60010017175227e-05,0.000138001007144339,0.000132001005113125,43.362,7.901
0.14833,0.0061940010637044,0.0057440008968114,0.0054660011082887,0.0046600010246038,0.0022400009911507,0.0016500010387971,0.0014220010489225,3.60010017175227e-05,0.000138001007144339,0.000132001005113125,43.365,7.902
0.05622,0.0133500006049871,0.0101700006052851,0.0087540009990334,0.0067040012218058,0.0021120009478181,0.0015280010411515,0.0011980009730905,2.40009994740831e-05,9.40009995247237e-05,0.000130001004436053,19.0508,-36.4555
0.2626,0.0034200008958578,0.0032980008982121,0.0035800009500235,0.0034560009371489,0.0027160008903592,0.0023120010737329,0.0020420011132955,0.000252000987529755,0.000244000999373384,0.000280000997008756,44.6311,-19.4542
0.57375,0.0035440009087324,0.0034420010633766,0.0036980009172111,0.0036260010674595,0.0027360010426491,0.0023200009018182,0.0019860009197145,0.000240000998019241,0.000246001000050455,0.00030600099125877,45.6501,-18.5291
0.33000001,0.0049380008131265,0.0057220011949539,0.0070720012299716,0.0075580012053251,0.0064600012265145,0.0058580008335411,0.0052980012260377,0.000748000980820507,0.000634000985883176,0.000654001021757722,-20,118.562
0.47,0.0032000010833144,0.0029520010575652,0.0033440010156482,0.0031180009245872,0.0021580010652542,0.0018160010222345,0.0016620010137557,0.000142000993946567,0.000256000988883898,0.000380001001758501,-18.648,117.792
0.52999997,0.0032900010701268,0.0030000009573996,0.003324001096189,0.0031300010159611,0.0021660008933395,0.0018140010070055,0.0016700009582564,0.000138001007144339,0.000256000988883898,0.000378000986529514,-18.5683,117.747
0.2,0.005530001129955,0.0046980008482933,0.0047940011136233,0.0041640009731054,0.002126001054421,0.0016480010235682,0.0014400009531527,0.00012600100308191,0.000210001002415083,0.000240000998019241,-17.3728,119.558
0.25,0.0050420011393725,0.0043400009162724,0.0044700009748339,0.0039140009321272,0.0020260009914636,0.0015880010323598,0.0013920010533183,0.000128001003758982,0.00020600100106094,0.000244000999373384,-17.4383,119.623
0.28999999,0.0049560009501874,0.0042520011775195,0.0044040009379386,0.003882000921294,0.0020300010219216,0.0015900010475888,0.0014120009727776,0.00011200099834241,0.000202000999706797,0.000248000986175612,-17.503,119.688
0.046,0.0156000014394521,0.011264001019299,0.0092120012268424,0.0069740009494125,0.0022920009214431,0.0016900009941309,0.0013680009869858,0.000114000999019481,0.000144000994623639,0.000138001007144339,22.75,-158
0.19,0.0058220010250806,0.0048720007762312,0.0049440008588135,0.0042560012079775,0.0019600009545683,0.0014960010303184,0.0013000010512769,8.40010034153238e-05,0.000176001005456783,0.00019200099632144,-17.698,119.884
0.47999999,0.0041020009666681,0.0036940008867532,0.0039720009081065,0.0036020008847117,0.0021580010652542,0.0017340009799227,0.0015340009704232,0.000178001006133854,0.000228000993956812,0.000290000985842198,-18.0233,120.212
0.57999998,0.0047260010614991,0.0049360007978975,0.0059320009313523,0.0058880010619759,0.0045160008594393,0.0038720010779798,0.0034580009523779,0.000456000998383388,0.000480001006508246,0.00055200100177899,-18.5428,120.734
0.34,0.0051140012219548,0.0041420008055865,0.0043620010837912,0.003896001027897,0.0022080009803175,0.0017380010103806,0.0014820010401308,0.000130001004436053,0.000174001004779711,0.000212001003092155,-16.1808,121.26
0.09,0.0081160012632608,0.0066920011304318,0.0062040011398494,0.0052620009519159,0.0020980010740458,0.0015660009812563,0.0013240010011941,7.20009993528947e-05,0.000120001001050696,0.000148000995977782,-15.5158,120.374
0.06,0.00836400128901,0.0067100008018314,0.006332001183182,0.0054160011932253,0.0022580008953809,0.0017240010201931,0.0014400009531527,0.000200000999029726,0.000168001002748497,0.00017200100410264,-16.8244,119.127
0.06,0.0092800008133053,0.0074200010858476,0.0067800008691847,0.0056080007925629,0.0021700009237974,0.0016500010387971,0.0013700010022148,0.000202000999706797,0.000168001002748497,0.000174001004779711,-16.6952,118.997
0.20999999,0.0050040008500218,0.0044840010814368,0.0044780010357499,0.0042660008184611,0.0024020010605454,0.0019280009437352,0.0016860009636729,0.000166001002071425,0.000248000986175612,0.000300001003779471,-18.6827,118.147
0.28999999,0.0046740011312067,0.0042620007880032,0.004286000970751,0.0041740010492503,0.0026280009187757,0.0021440009586513,0.0018780010286718,0.000218001005123369,0.000290000985842198,0.00035800100886263,-18.3473,117.957
